invoice_line_id,date_id,customer_id,product_id,sales_rep_id,units_sold,gross_revenue_local,discount_applied_local
569,20250304,755,16,2,98,340944.29,31108.16
570,20250318,40,37,2,24,664268.6,53753.6
571,20250310,291,60,2,216,1165229.52,17480.7
572,20250407,288,2,2,52,787749.13,45663.62
573,20250429,31,63,2,28,518321.68,31909.47
574,20250402,509,65,2,256,3778346.24,466616.0
575,20250411,391,69,2,184,700901.92,24046.21
576,20250403,213,35,2,59,1591743.45,14679.93
577,20250417,507,18,2,48,841566.24,61674.37
578,20250410,402,96,2,29,1505867.62,89590.99
579,20250421,469,44,2,33,854667.84,33251.24
580,20250425,300,26,2,133,1305552.92,105950.99
581,20250426,552,42,2,54,1003305.05,101572.74
582,20250414,615,2,2,130,1969372.83,145396.8
583,20250404,112,11,2,51,1732981.24,94591.36
584,20250414,94,84,2,3,862828.96,67342.85
585,20250404,409,15,2,55,802930.55,57048.71
586,20250418,413,63,2,37,684925.08,49286.56
587,20250516,631,30,2,101,1023042.95,47719.21
588,20250528,516,98,2,17,864855.59,116741.3
589,20250512,519,55,2,386,2276095.97,106253.26
590,20250519,716,67,2,92,833168.38,105351.17
591,20250513,468,16,2,174,598893.08,56438.06
592,20250520,373,61,2,27,428085.38,36201.82
593,20250512,209,23,2,124,1227625.98,76906.63
594,20250523,540,3,2,68,1045933.52,103222.64
595,20250502,534,51,2,400,1051322.09,134890.01
596,20250513,684,45,2,24,337063.46,25816.06
597,20250521,545,25,2,34,964878.36,132596.06
598,20250522,748,53,2,21,234225.86,10738.09
599,20250531,556,55,2,167,984735.82,76423.25
600,20250602,591,100,2,2,940390.1,76689.71
601,20250626,749,98,2,33,1708151.2,197416.81
602,20250607,759,72,2,131,463198.76,34311.1
603,20250611,10,28,2,24,643557.85,35336.85
604,20250616,593,4,2,155,2815923.47,196764.62
605,20250605,647,70,2,168,2723769.77,221700.59
606,20250611,409,40,2,140,2330666.79,267223.35
607,20250611,469,96,2,30,1572342.28,21045.75
608,20250609,646,96,2,11,576525.5,45185.21
609,20250624,414,36,2,284,1555536.02,149626.48
610,20250702,33,44,2,50,1296234.94,137755.03
611,20250726,125,77,2,5,1851279.2,163642.49
612,20250715,677,20,2,140,2531565.84,271552.07
613,20250725,289,1,2,12,312424.82,25454.22
614,20250713,275,59,2,88,881986.56,99518.11
615,20250702,179,56,2,400,2068404.29,230334.8
616,20250724,628,56,2,224,1158306.4,101448.46
617,20250711,742,11,2,9,306123.37,16876.64
618,20250701,684,85,2,3,1080976.65,105994.41
619,20250731,585,50,2,118,1160748.78,99938.59
620,20250707,294,44,2,37,959213.85,98465.13
621,20250712,600,88,2,5,1446828.73,56961.92
622,20250720,237,28,2,63,1675367.76,122840.53
623,20250724,266,15,2,51,745273.65,33661.74
624,20250812,244,29,2,72,1458471.99,101063.34
625,20250822,798,43,2,33,890291.97,124421.53
626,20250822,344,38,2,155,2900493.71,308814.64
627,20250826,122,53,2,266,3026778.57,317141.75
628,20250804,452,21,2,92,1519886.06,114813.04
629,20250801,130,48,2,168,2139933.05,40776.94
630,20250812,304,51,2,400,1072554.22,104848.88
631,20250923,112,5,2,223,3386701.07,188848.49
632,20250915,356,91,2,6,1182890.44,52165.1
633,20250902,276,52,2,82,283921.0,18083.23
634,20250930,508,44,2,77,2037611.6,83069.1
635,20250905,414,54,2,37,387687.02,26366.99
636,20250915,300,46,2,263,1009361.51,90088.22
637,20250903,688,36,2,101,560006.83,34944.89
638,20250901,275,47,2,400,793700.35,94460.03
639,20250925,475,84,2,8,2350935.43,202584.63
640,20250905,691,46,2,151,579519.35,52455.44
641,20250929,613,49,2,400,765421.06,101072.78
642,20250925,677,60,2,277,1522678.13,109831.96
643,20250905,216,46,2,400,1535150.59,177690.84
644,20251020,649,73,2,40,505139.18,12328.35
645,20251008,404,67,2,146,1369348.99,153247.13
646,20251013,477,63,2,84,1597556.82,188630.48
647,20251020,552,74,2,9,2126330.15,126421.16
648,20251022,720,88,2,8,2375978.43,271089.7
649,20251028,40,60,2,31,171347.77,14145.38
650,20251008,531,55,2,93,567940.12,61598.73
651,20251001,26,84,2,3,886462.55,95996.16
652,20251007,80,51,2,193,525350.86,62890.69
653,20251006,576,55,2,117,714505.32,68330.14
654,20251010,600,32,2,170,1134046.53,114486.92
655,20251111,176,6,2,52,474172.2,34403.83
656,20251114,443,13,2,72,2060877.2,182949.56
657,20251127,389,55,2,49,300832.84,27689.14
658,20251120,396,77,2,3,1146141.18,94531.41
659,20251121,255,13,2,28,801452.25,68601.6
660,20251118,443,33,2,500,682798.53,61233.57
661,20251128,130,12,2,7,238045.46,19694.73
662,20251104,689,48,2,79,1026976.3,131692.89
663,20251110,234,17,2,179,787543.67,80593.52
664,20251114,552,32,2,86,576753.13,54484.12
665,20251128,94,40,2,62,1056214.3,107609.45
666,20251128,702,57,2,115,872528.03,52022.98
667,20251121,435,102,2,3,798229.29,90549.97
668,20251120,47,63,2,31,592718.22,71215.93
669,20251125,275,4,2,18,334633.84,36248.42
670,20251118,173,28,2,19,521360.53,52162.56
671,20251113,440,46,2,236,915589.87,110893.82
672,20251101,702,22,2,102,2589986.87,223037.47
673,20251118,576,12,2,54,1836350.71,134726.08
674,20251223,454,102,2,6,1605006.58,177161.95
675,20251222,10,29,2,70,1454873.47,84320.47
676,20251229,101,21,2,33,559369.44,42753.57
677,20251205,631,80,2,3,375415.56,20965.2
678,20251231,576,32,2,78,525902.54,61361.26
679,20251224,384,29,2,38,789788.46,55191.76
680,20251205,213,29,2,21,436462.04,44626.76
681,20251204,435,86,2,14,1369670.32,142199.64
682,20251231,276,100,2,5,2418663.31,136728.81
683,20251215,33,63,2,149,2864125.29,184092.01
684,20251230,531,84,2,7,2090575.69,151508.75
685,20251217,469,50,2,135,1377603.06,138079.51
686,20251209,628,84,2,1,298653.67,20316.44
687,20251225,388,57,2,47,358507.76,28533.65
688,20240126,718,95,3,15,1181597.81,195374.05
689,20240125,322,8,3,290,644895.85,49651.47
690,20240131,520,33,3,500,991828.93,159321.49
691,20240108,218,23,3,48,718713.35,48637.26
692,20240116,207,50,3,77,1135288.11,120114.47
693,20240129,433,43,3,23,919883.8,152242.58
694,20240126,272,30,3,176,2696219.51,339210.68
695,20240130,175,39,3,26,1209218.62,153060.15
696,20240127,444,73,3,40,737674.56,121476.65
697,20240123,735,83,3,9,971035.32,108111.03
698,20240109,66,3,3,36,837467.11,87717.31
699,20240125,543,14,3,18,443869.47,61950.9
700,20240112,105,76,3,3,1759772.25,223166.97
701,20240108,6,42,3,88,2453077.93,365784.54
702,20240110,606,93,3,12,712180.91,70330.11
703,20240111,675,1,3,52,2029208.95,192810.56
704,20240129,782,86,3,30,4240668.26,687134.75
705,20240131,536,85,3,6,3240450.91,481029.2
706,20240118,737,62,3,81,2280471.22,251105.9
707,20240116,708,99,3,1,452037.03,54972.56
708,20240115,326,89,3,2,510084.76,86889.1
709,20240210,418,27,3,356,1263129.71,229480.46
710,20240227,75,58,3,137,1632108.81,168593.53
711,20240206,582,2,3,93,2144050.14,329855.3
712,20240205,295,21,3,67,1664418.73,198861.3
713,20240216,663,85,3,4,2191251.12,391630.02
714,20240206,400,72,3,232,1236842.61,106634.49
715,20240227,636,79,3,40,642616.41,94601.84
716,20240216,148,66,3,147,3511571.9,544905.22
717,20240205,137,104,3,2,661252.48,108606.0
718,20240223,346,88,3,6,2639583.9,155518.58
719,20240223,150,93,3,14,842781.67,123153.11
720,20240222,50,54,3,50,780314.5,120043.21
721,20240221,731,89,3,8,2069570.89,281879.79
722,20240215,457,94,3,16,1314733.17,128639.9
723,20240206,668,20,3,61,1676980.94,222250.88
724,20240326,347,87,3,7,2593752.66,524342.42
725,20240306,325,9,3,183,1633219.32,320654.6
726,20240329,317,70,3,69,1655889.59,415768.46
727,20240323,553,12,3,29,1426503.49,153894.93
728,20240301,58,28,3,25,992287.51,120517.43
729,20240328,362,99,3,6,2700810.07,362201.53
730,20240325,639,60,3,300,2411351.65,365679.49
731,20240325,642,87,3,6,2223216.57,374298.36
732,20240322,4,69,3,141,802447.73,156929.83
733,20240323,218,82,3,34,3273752.28,395028.87
734,20240327,46,102,3,9,3463872.41,432195.71
735,20240312,297,40,3,254,6259030.08,1166107.54
736,20240326,627,33,3,500,987655.64,162415.65
737,20240424,290,81,3,1,441731.86,75591.2
738,20240410,682,35,3,34,1379766.32,232046.31
739,20240402,445,26,3,57,841633.98,95006.97
740,20240425,312,54,3,324,4997845.78,414602.2
741,20240426,472,104,3,11,3594745.66,278386.47
742,20240418,518,26,3,97,1432254.31,251507.41
743,20240430,659,10,3,40,633163.36,80818.36
744,20240430,306,87,3,2,746118.6,128391.24
745,20240402,290,47,3,400,1168462.77,216050.49
746,20240401,270,83,3,5,540852.26,74148.29
747,20240412,58,15,3,84,1844591.23,260659.8
748,20240411,95,1,3,74,2895151.36,355431.79
749,20240430,579,23,3,50,750586.25,112645.77
750,20240416,731,78,3,3,1636624.01,196805.86
751,20240419,162,88,3,3,1304498.67,179175.66
752,20240404,627,74,3,4,1383623.91,300241.13
753,20240429,418,27,3,312,1094184.89,132180.39
754,20240523,305,89,3,6,1541854.79,298705.24
755,20240515,422,79,3,40,638342.43,119829.63
756,20240531,575,77,3,2,1118332.43,104157.6
757,20240516,789,86,3,13,1851553.5,129025.38
758,20240506,270,36,3,251,2059053.9,276710.44
759,20240529,662,56,3,261,2038238.26,268551.15
760,20240513,222,75,3,9,727116.32,78568.28
761,20240507,575,9,3,318,2871650.82,363904.33
762,20240527,650,66,3,46,1091550.84,132132.72
763,20240529,171,8,3,499,1118077.74,62166.74
764,20240516,788,4,3,46,1251639.45,204993.93
765,20240507,205,49,3,58,164206.54,24387.55
766,20240514,375,69,3,328,1888785.21,288795.31
767,20240509,708,101,3,19,4783445.66,588565.2
768,20240516,318,99,3,2,910927.64,98965.33
769,20240516,757,16,3,222,1164402.1,163793.99
770,20240617,34,104,3,4,1334474.56,125780.39
771,20240612,636,40,3,54,1367695.0,199686.5
772,20240614,326,51,3,400,1627409.44,177910.88
773,20240614,606,99,3,3,1387989.64,63493.31
774,20240620,494,10,3,110,1777556.0,281475.56
775,20240626,284,80,3,7,1295403.43,190920.34
776,20240610,220,26,3,40,602952.66,85445.91
777,20240627,408,42,3,43,1226840.43,155659.82
778,20240623,685,83,3,11,1214719.92,184482.58
779,20240625,457,27,3,280,1002464.43,96316.78
780,20240603,636,31,3,168,1298539.22,174098.16
781,20240627,672,19,3,110,2867083.25,331559.15
782,20240625,700,61,3,40,981720.06,159219.1
783,20240606,606,21,3,89,2230954.88,365941.14
784,20240619,721,58,3,266,3197592.88,264633.99
785,20240619,579,85,3,4,2211083.49,315011.0
786,20240628,322,45,3,58,1260925.61,130443.39
787,20240725,378,53,3,181,3143405.21,565426.01
788,20240715,378,33,3,500,1021110.94,171493.37
789,20240711,19,96,3,19,1523940.43,81111.65
790,20240717,306,79,3,40,652243.86,88916.97
791,20240730,761,27,3,352,1267648.39,150176.54
792,20240717,175,33,3,500,1021110.94,226111.17
793,20240701,614,61,3,43,1061552.14,88508.9
794,20240704,708,71,3,140,1828123.13,260532.34
795,20240717,346,9,3,75,692025.45,85247.39
796,20240701,738,72,3,200,1082217.72,126076.74
797,20240725,666,93,3,9,549905.1,84723.39
798,20240708,63,53,3,100,1736687.96,241154.86
799,20240730,222,2,3,56,1310382.88,179531.58
800,20240718,630,30,3,288,4542252.0,651704.51
801,20240702,165,27,3,179,644628.02,128629.89
802,20240730,175,27,3,411,1480123.55,189712.55
803,20240704,541,89,3,5,1312860.31,217498.8
804,20240821,438,51,3,340,1406186.14,196303.29
805,20240814,342,56,3,400,3225615.36,385341.7
806,20240828,789,79,3,40,659161.54,61086.7
807,20240820,721,100,3,5,3635954.7,348307.32
808,20240829,380,97,3,40,468164.22,71945.64
809,20240823,789,20,3,91,2566136.37,323888.78
810,20240805,793,70,3,74,1855509.74,269917.76
811,20240810,546,17,3,500,3324710.4,519221.79
812,20240827,630,48,3,161,3163161.85,313381.73
813,20240826,55,30,3,99,1577959.26,287539.07
814,20240823,642,48,3,172,3379278.5,657148.04
815,20240925,614,36,3,292,2496582.74,326932.8
816,20240906,438,97,3,40,472529.79,87995.4
817,20240927,66,34,3,403,2985349.32,324262.4
818,20240919,472,102,3,9,3652936.27,560727.37
819,20240904,616,43,3,49,2058022.89,337911.27
820,20240919,273,55,3,289,2706575.71,451452.34
821,20240916,317,43,3,36,1512016.82,168738.95
822,20240926,642,97,3,40,472529.79,77305.73
823,20240911,322,54,3,98,1583422.36,292686.74
824,20240919,137,28,3,2,83715.86,11695.3
825,20240926,205,18,3,152,4198837.55,537093.97
826,20240913,620,76,3,5,3080024.7,548777.48
827,20240914,567,45,3,108,2409035.84,232652.14
828,20241021,229,97,3,40,479680.56,90284.35
829,20241025,494,9,3,500,4777124.48,643230.49
830,20241017,317,82,3,6,618473.76,101779.57
831,20241017,144,76,3,8,5002615.3,789916.04
832,20241011,445,102,3,3,1236071.99,221319.11
833,20241022,111,99,3,8,3855102.36,530997.73
834,20241014,329,32,3,130,1350053.45,212682.06
835,20241021,431,39,3,35,1735287.48,201726.21
836,20241029,342,99,3,2,963775.59,102496.1
837,20241007,718,40,3,154,4062535.57,648985.11
838,20241031,713,55,3,400,3802815.49,750907.77
839,20241004,284,104,3,4,1389924.65,249775.54
840,20241019,219,56,3,80,660992.41,62349.98
841,20241107,419,79,3,40,677270.85,74453.59
842,20241118,224,14,3,53,1397163.34,190980.1
843,20241108,284,99,3,4,1932958.59,302106.55
844,20241118,431,1,3,53,2210995.38,378713.57
845,20241122,445,29,3,45,1444618.84,159441.71
846,20241115,472,25,3,95,4358889.73,554757.77
847,20241111,700,27,3,500,1869728.44,272363.74
848,20241113,222,93,3,38,2410911.22,363277.24
849,20241111,150,86,3,15,2266693.74,288053.09
850,20241113,383,1,3,77,3212200.84,478433.45
851,20241107,352,19,3,71,1932874.05,374027.68
852,20241107,791,15,3,31,725863.5,108772.04
853,20241120,788,42,3,73,2175404.75,408569.32
854,20241122,229,14,3,84,2214372.08,301513.68
855,20241105,737,69,3,400,2443866.03,360318.23
856,20241105,175,84,3,1,461297.85,68631.82
857,20241224,636,29,3,130,4251809.02,592914.78
858,20241206,295,56,3,176,1485680.49,188101.55
859,20241205,761,13,3,59,2671738.82,408804.96
860,20241224,636,13,3,148,6701988.9,620115.18
861,20241230,457,59,3,221,3615837.31,349652.2
862,20241209,19,44,3,20,846410.47,96284.45
863,20241218,784,5,3,113,2744547.8,155900.54
864,20241225,30,3,3,101,2558967.71,425792.15
865,20241225,218,99,3,3,1476976.03,180513.68
866,20241213,788,41,3,227,3004604.96,403644.53
867,20241220,89,42,3,28,850089.95,85354.76
868,20241212,58,7,3,38,1261760.03,251272.55
869,20241209,788,9,3,172,1678924.89,232755.78
870,20241206,721,69,3,240,1493888.83,271154.05
871,20241231,518,90,3,12,2616744.66,204786.19
872,20250124,305,17,3,199,1385150.8,212774.21
873,20250124,560,87,3,2,810531.53,152762.54
874,20250109,685,46,3,27,165720.07,22223.01
875,20250113,791,24,3,500,3971376.0,470557.97
876,20250110,30,72,3,332,1900486.32,321120.57
877,20250122,143,33,3,500,1080226.8,158944.91
878,20250113,536,100,3,2,1522434.51,255824.67
879,20250113,569,48,3,83,1707001.07,237155.53
880,20250131,154,75,3,13,1135280.16,130483.0
881,20250123,295,92,3,4,957042.73,167267.17
882,20250103,207,28,3,29,1258939.66,197421.45
883,20250127,426,56,3,400,3376546.56,620439.91
884,20250122,58,87,3,8,3242126.13,465642.59
885,20250107,438,58,3,97,1240796.3,179641.41
886,20250113,171,23,3,312,5088001.65,691693.45
887,20250131,320,3,3,61,1545515.15,159459.97
888,20250101,13,19,3,33,915269.06,98350.51
889,20250214,200,93,3,40,2600375.4,387747.21
890,20250212,148,97,3,40,492886.8,70502.71
891,20250210,280,45,3,116,2698954.02,490937.09
892,20250207,494,5,3,203,4958806.86,683730.47
893,20250213,148,22,3,33,1333283.49,202195.57
894,20250217,418,10,3,126,2179100.07,361809.4
895,20250205,346,50,3,71,1146675.92,243444.2
896,20250222,150,27,3,500,1915830.0,274404.85
897,20250218,642,16,3,291,1659319.83,170183.26
898,20250218,317,31,3,360,2977997.4,269715.86
899,20250203,34,50,3,248,4005290.52,516857.65
900,20250213,224,68,3,150,3939657.75,687208.12
901,20250228,793,97,3,40,492886.8,71648.22
902,20250306,735,51,3,279,1214834.36,182973.87
903,20250327,561,27,3,500,1915830.0,202646.77
904,20250321,737,48,3,104,2151185.4,295714.42
905,20250306,81,44,3,55,2341005.98,295581.33
906,20250307,63,88,3,3,1425261.28,157716.8
907,20250325,654,63,3,32,973526.4,113845.07
908,20250320,325,14,3,161,4348861.96,318043.7
909,20250317,614,7,3,51,1703147.04,134385.67
910,20250326,347,75,3,10,878311.35,176163.07
911,20250317,676,83,3,22,2600052.84,260629.92
912,20250310,318,91,3,3,951313.54,155052.75
913,20250324,108,61,3,186,4885585.74,565002.83
914,20250324,618,42,3,138,4213807.92,568446.99
915,20250408,514,6,3,212,3075953.58,461043.93
916,20250413,175,64,3,87,1775405.52,267688.4
917,20250411,322,91,3,2,634209.03,77098.81
918,20250424,321,33,3,280,608403.6,79341.11
919,20250408,770,90,3,4,877261.14,116316.21
920,20250402,642,25,3,27,1269388.26,181589.08
921,20250411,58,55,3,137,1338322.86,137137.97
922,20250414,392,37,3,33,1497015.14,248440.81
923,20250408,698,56,3,223,1893243.24,308758.97
924,20250404,661,85,3,7,4141133.33,574350.78
925,20250412,150,82,3,29,3071588.94,440057.62
926,20250402,654,81,3,6,2895748.38,279662.6
927,20250429,138,62,3,23,709307.24,95804.98
928,20250411,433,68,3,157,4123508.44,538416.49
929,20250422,627,74,3,12,4535134.38,754442.06
930,20250425,470,59,3,231,3801170.84,843155.08
931,20250524,392,51,3,400,1740094.53,202033.84
932,20250523,582,99,3,10,4946989.43,948330.18
933,20250513,111,16,3,500,2848440.21,632731.21
934,20250527,757,88,3,13,6170446.27,1082694.13
935,20250505,747,51,3,214,930950.57,142571.89
936,20250512,698,12,3,53,2865160.12,404551.76
937,20250507,611,35,3,40,1771892.83,197764.34
938,20250506,6,11,3,43,2399101.05,293929.72
939,20250529,400,89,3,7,1953787.66,173045.31
940,20250514,470,97,3,40,492433.03,33059.41
941,20250527,318,1,3,125,5338268.38,348811.78
942,20250621,663,2,3,88,2190905.64,323247.58
943,20250617,788,71,3,127,1764460.53,351850.89
944,20250618,30,77,3,8,4863153.96,631040.98
945,20250603,582,22,3,102,4121058.06,635758.0
946,20250628,553,69,3,400,2504124.0,461751.41
947,20250611,708,74,3,8,3023422.92,510503.05
948,20250625,175,77,3,2,1215788.49,157695.41
949,20250627,662,93,3,23,1495215.86,198537.48
950,20250627,352,92,3,7,1684450.22,208395.43
951,20250607,633,58,3,42,540339.66,109992.05
952,20250616,306,28,3,68,2968961.94,291355.29
953,20250619,708,54,3,155,2612283.98,409344.6
954,20250606,280,25,3,44,2068632.72,348877.65
955,20250714,403,90,3,10,2193152.85,406133.89
956,20250712,219,17,3,295,2065165.2,255283.86
957,20250714,297,84,3,13,6144735.87,1075263.05
958,20250701,105,30,3,96,1610945.28,314905.96
959,20250725,662,30,3,56,939718.08,200779.44
960,20250723,650,41,3,269,3580985.84,620503.11
961,20250703,165,21,3,276,7404332.04,1430428.89
962,20250714,512,25,3,100,4701438.0,647658.26
963,20250726,560,67,3,400,6001254.0,754201.97
964,20250818,200,92,3,20,4791477.84,345690.29
965,20250820,682,43,3,28,1221263.83,107284.25
966,20250829,322,16,3,235,1334087.53,239020.26
967,20250818,616,13,3,67,3037980.21,408487.0
968,20250812,329,45,3,135,3127163.68,511161.01
969,20250806,272,95,3,40,3436249.86,570973.83
970,20250804,579,45,3,180,4169551.58,549078.85
971,20250813,606,11,3,18,1000764.63,107309.98
972,20250828,171,46,3,93,571560.81,102252.13
973,20250819,431,5,3,110,2675181.11,269951.75
974,20250813,620,46,3,376,2310826.5,418917.85
975,20250916,426,21,3,151,4050920.79,290052.83
976,20250924,322,51,3,157,683616.46,101718.55
977,20250924,418,25,3,63,2961905.94,553674.02
978,20250906,262,96,3,3,256015.62,27422.61
979,20250920,541,84,3,4,1890687.96,238808.11
980,20250906,6,11,3,33,1842867.18,319499.89
981,20250908,84,42,3,63,1923694.92,279979.44
982,20250919,782,101,3,21,5747694.12,836446.75
983,20250901,788,44,3,38,1617422.31,257069.77
984,20250919,320,1,3,56,2393748.0,198785.82
985,20250919,636,74,3,7,2645495.05,436338.45
986,20250914,546,71,3,137,1903394.43,243323.59
987,20250909,95,98,3,10,842814.0,131829.43
988,20250915,89,10,3,124,2144511.18,337459.65
989,20251024,46,67,3,147,2199649.63,381027.54
990,20251024,789,18,3,175,5029162.67,899123.48
991,20251008,400,102,3,8,3378016.16,658547.74
992,20251014,518,50,3,41,660420.21,112806.33
993,20251001,63,69,3,151,942816.0,114860.32
994,20251013,66,98,3,35,2942076.38,364069.74
995,20251031,81,47,3,260,827624.31,109672.5
996,20251013,224,89,3,8,2229068.82,285774.47
997,20251002,470,35,3,75,3316598.44,273112.04
998,20251027,457,60,3,311,2742534.13,407072.67
999,20251014,567,102,3,2,844504.04,79517.51
1000,20251027,150,60,3,115,1014120.34,142318.51
1001,20251001,761,98,3,32,2689898.41,310405.63
1002,20251025,222,97,3,40,491588.08,78672.24
1003,20251014,620,104,3,5,1780534.91,245508.94
1004,20251106,579,24,3,348,2779963.2,404076.72
